message,signature,duration
6492,6785,94654000
6730,638,75210000
3016,7368,82428000
8247,2976,84444000
8917,4457,100253000
3236,9347,82371000
1943,7028,68969000
8846,725,65602000
4365,6887,75716000
8081,6845,100138000
3148,3107,83526000
549,5673,71546000
1387,6052,84912000
3069,1711,81148000
5367,1660,74895000
8719,6952,78726000
6033,337,74114000
3661,3249,85268000
4715,2202,69106000
4242,2016,72635000
343,7012,67690000
7924,8869,80579000
3562,2601,68222000
6475,8676,69580000
3120,5222,86812000
7657,3110,85374000
8745,2636,79252000
2358,9464,92195000
5357,7932,55829000
3070,6285,81239000
3738,2647,101605000
535,2264,60811000
4414,4293,70274000
5145,573,77862000
3825,9864,89897000
5869,7882,76319000
5102,4351,80895000
299,473,74833000
7652,1617,60178000
5518,8989,96434000
7007,5034,92557000
6280,2279,69558000
276,5512,80950000
8610,8546,77734000
1241,354,79862000
669,6716,62812000
1338,4428,88284000
3819,8572,69245000
1914,7545,96122000
8330,1948,70518000
4798,9090,70477000
4800,8018,106330000
5471,305,86148000
4195,1897,68699000
813,7816,78233000
2317,7437,74315000
1124,2509,60965000
9981,2739,68525000
7126,3561,87443000
3873,1838,72026000
5975,4739,76032000
9259,5241,81150000
4643,3937,91924000
5014,8190,86957000
8985,5881,83206000
801,3541,92968000
1249,1657,72761000
5198,181,70644000
2905,7559,76583000
1144,5883,76328000
4365,6887,72479000
6942,6917,66322000
7315,9422,76230000
2011,4926,79500000
4205,9332,75673000
3264,8225,80916000
9054,8198,70951000
6292,4907,84779000
5132,5727,57817000
3313,4673,82869000
3860,5786,73029000
7108,1958,75764000
689,3178,88927000
5131,4679,77524000
7759,4849,81559000
2550,1992,76686000
1179,7874,85816000
6542,170,66950000
2976,6889,77648000
799,4258,88087000
6723,8300,85396000
2848,6437,73939000
9546,6027,75795000
5267,7701,87359000
9094,7900,75964000
3337,3312,75285000
1290,7604,61691000
5711,2724,70780000
333,5984,75241000
9081,5085,89288000
1013,6863,67455000
2608,5303,73656000
5839,9358,58043000
8049,3329,75061000
8058,8250,65121000
8163,9814,72424000
3944,1308,79885000
1113,1959,69467000
4698,1231,63455000
866,3196,52897000
6351,5645,71968000
2599,2585,75106000
5617,4660,64516000
5414,2592,85427000
5547,997,77913000
506,8174,82740000
1982,1716,60156000
438,3428,50928000
4194,5713,66446000
6274,7762,69780000
4475,9934,74658000
9391,2204,62461000
7277,5304,52745000
455,7802,62341000
8876,6427,82065000
1504,2353,57655000
7336,5008,85051000
3143,7483,80838000
2227,8254,62893000
279,7962,77380000
890,8939,79690000
3924,4368,96163000
6770,7047,95941000
4930,4350,82946000
5918,5918,68625000
6129,803,79770000
9747,2877,85318000
8569,4221,59041000
993,184,79410000
7745,4736,104438000
2780,823,67999000
4139,5518,82772000
3430,6825,75996000
2780,823,71870000
8072,8659,71243000
6363,7455,86117000
1387,6052,83473000
6520,1675,89415000
3688,4431,93263000
1408,2361,87429000
798,8417,73840000
5549,9055,89763000
4426,837,96477000
5760,9659,87181000
7077,6314,80535000
8514,701,102149000
3352,2837,90860000
3460,3190,83892000
2123,4527,73476000
4088,912,95995000
9709,481,77089000
4976,2075,79849000
9810,6248,86415000
4195,1897,68137000
463,8364,83488000
7040,4790,96022000
3548,4887,78234000
5232,4080,92961000
5137,300,62282000
5663,6749,80113000
1176,283,72798000
6363,7455,87944000
7337,4233,75247000
4973,6132,73866000
1832,2296,84313000
8,7748,78506000
593,4979,67114000
9085,8486,69236000
8374,6413,63685000
5587,5321,78484000
109,1835,74701000
6508,3973,61773000
4890,8258,82989000
6307,7632,65478000
8083,1563,68916000
7355,9685,78478000
9320,9203,77532000
8189,6365,81268000
5150,6592,93806000
9915,996,89058000
9863,4464,68311000
4071,2866,109734000
6311,8918,70352000
412,927,84144000
3982,5439,83813000
1654,7088,72666000
3101,2381,59060000
9560,3031,81657000
8773,7251,94927000
3272,8127,81598000
3032,1116,75440000
3449,9821,84341000
3518,5453,71895000
2437,186,70662000
6899,2320,80454000
7200,6962,69814000
2130,2628,76798000
1424,9023,68852000
285,3595,60708000
3863,82,85538000
2004,47,83940000
3475,858,88680000
5020,5184,53438000
5018,3859,92939000
3657,8013,69767000
3433,5364,90342000
9178,2175,97282000
119,6380,72572000
1325,2084,86053000
8619,1804,69412000
6339,9429,77357000
8043,9130,62052000
8689,5275,72195000
5012,5130,66113000
9660,957,68539000
7681,1676,83347000
8205,8426,73108000
3966,8116,79841000
4894,5629,82665000
2949,5349,86088000
2014,7576,81593000
1837,7378,95149000
6942,6917,62571000
2276,5501,85442000
50,4980,77671000
1620,3648,65893000
4549,4776,82102000
2339,8374,55351000
1983,7445,77857000
1044,3890,62139000
5619,2323,73183000
3798,7098,77574000
3430,6825,68194000
1055,9029,70976000
7153,6741,66985000
6708,6807,71704000
1733,8302,84532000
5412,8502,89268000
3021,8866,71988000
3534,4238,63845000
6329,6844,73597000
116,8970,77981000
538,579,56961000
4375,7640,67624000
8043,9130,60447000
5935,8563,85992000
2705,6661,93123000
206,3193,97861000
3741,3037,96384000
7900,5020,73608000
6152,2000,79759000
3313,4673,75939000
9475,5046,79794000
7761,4172,62578000
896,1930,78129000
618,618,61961000
1470,987,80569000
5186,2009,71781000
9762,2099,91318000
8063,3969,75760000
4312,4659,79988000
4899,6815,106096000
6935,4437,96214000
2926,1342,61820000
5553,1994,69494000
8828,9507,77127000
3443,5019,80003000
8601,3481,75561000
8194,2735,71137000
5516,57,83154000
4925,6327,55247000
1134,2370,74062000
6968,7776,89779000
7622,8961,78843000
6091,6465,76418000
2913,8192,87877000
9445,6050,66065000
187,868,83190000
5822,1424,80322000
9923,329,76205000
3367,1015,70404000
677,5075,74013000
4502,9713,96572000
9749,2935,76453000
3197,7963,99213000
6871,4769,95510000
4385,131,83127000
3771,8544,94363000
8536,5141,71253000
1617,3578,79854000
1972,6316,102443000
8751,4294,85060000
1701,4393,70898000
1230,8053,59005000
6820,9755,82303000
478,1935,84959000
3468,5863,56554000
3796,9546,84241000
8301,4014,75223000
859,7333,81442000
6794,2028,68993000
2745,1493,75934000
9842,263,69427000
9668,7749,80184000
2872,4433,86718000
3308,1335,66074000
5024,451,88584000
9630,4965,67867000
9515,3488,88124000
2138,2610,59396000
3927,9279,75467000
7986,3115,65102000
7121,8937,84750000
9022,3396,109313000
9376,1017,81174000
896,1930,82852000
9327,6031,67297000
8216,6170,89024000
9129,5658,63028000
4973,6132,75809000
9707,3982,80006000
8835,4159,71443000
709,5875,65697000
5093,4681,96965000
3450,5171,69407000
7361,1520,79205000
5240,6274,91690000
5716,2905,67724000
8936,962,78904000
1573,6137,79909000
5053,5234,69909000
3985,5032,81017000
4780,5256,74481000
4247,9383,80054000
6999,7680,69009000
7747,6459,65772000
1339,5871,94113000
1566,1688,71530000
5895,216,67803000
208,6538,71863000
1320,456,76829000
5226,2918,95254000
7237,1717,76376000
1047,8793,72417000
3687,2329,72400000
9369,8620,85476000
8326,889,77968000
4901,4249,53508000
6800,8804,81351000
3564,4413,78020000
5860,8743,82551000
6572,2371,72169000
7870,8964,83145000
2454,9641,81874000
7343,1514,69028000
2676,569,73670000
798,8417,70721000
3764,8296,87944000
1483,634,63304000
1943,7028,61733000
3778,9014,68052000
3717,2229,78556000
7198,519,72103000
1756,2208,58999000
5946,8283,79100000
6094,7454,74281000
6834,876,77499000
4194,5713,66210000
8449,6476,70415000
7286,3330,69222000
7037,7466,71419000
9441,8838,61398000
6421,7127,89033000
4434,45,67605000
7410,3521,79100000
7697,7974,68041000
8085,1669,79782000
7308,3251,78572000
7415,7930,86538000
3842,2396,112271000
9554,8996,68079000
772,9806,89404000
6396,9415,100820000
7697,7974,72149000
8297,7885,69096000
8803,7803,79955000
8306,3068,80241000
3333,8571,82227000
5247,7950,85002000
9925,9601,78384000
3237,4401,83772000
6836,213,78294000
7703,8064,83012000
9303,5921,85797000
4738,8034,87735000
161,532,65562000
4735,5987,79216000
2591,5865,71744000
2940,1704,85816000
7100,2277,71465000
6484,3766,82595000
1028,2217,95157000
9197,3368,100952000
4613,9918,88769000
7555,8601,76078000
4017,8549,75355000
910,4906,74265000
7,3594,92318000
7583,8357,71922000
4438,7997,95818000
6565,2815,81458000
3281,276,77090000
3361,1435,76176000
9337,3347,75062000
7891,8750,78383000
7385,9449,75444000
4227,1783,71337000
8576,2438,100992000
321,2674,63060000
950,1712,75975000
4007,9949,85175000
1397,4961,86857000
4521,8022,109789000
1844,9022,96604000
5596,3922,75694000
7022,9826,78132000
7941,5295,72475000
7477,4838,72816000
8239,8445,74726000
7352,2973,80486000
3994,9618,73279000
8752,7738,94383000
9501,3776,73276000
218,4322,69375000
4664,570,77894000
4858,2510,77422000
8189,6365,78202000
2199,3966,68712000
144,840,68112000
7107,5356,78615000
1473,27,76116000
4961,8381,77947000
1998,9492,69189000
7403,8437,71889000
90,3390,77756000
5172,3781,75292000
1244,2701,64352000
4985,8565,68806000
5589,6249,66531000
1435,4234,75617000
2899,7243,75681000
4287,7224,79090000
2617,3814,60514000
6459,2606,87230000
40,6803,92299000
4940,5427,92885000
5268,3741,82899000
7185,9511,71810000
6558,4627,66150000
9769,5671,90666000
8485,5548,82118000
5630,1834,83349000
9545,3700,71258000
9052,9892,83217000
5764,8208,69355000
6970,1125,84446000
7521,4684,92232000
9620,1664,92994000
6983,5625,71098000
8089,3424,73764000
2715,7953,75944000
1084,5544,98757000
2481,7894,93766000
6021,9317,72693000
9876,1137,68059000
3906,7393,74267000
8056,8931,76687000
2535,5763,70864000
2810,3351,71969000
6895,1152,94029000
9147,620,87978000
369,8781,72148000
4947,8536,56455000
8472,5385,60971000
7516,5884,60616000
9680,5204,73844000
4555,785,61470000
8746,7453,77333000
8021,5862,73425000
8804,3211,68516000
6742,6330,71459000
2050,4696,76630000
5255,6126,59952000
3399,4841,77371000
8677,7278,61537000
3821,1484,78786000
4062,8738,73389000
6742,6330,70105000
3512,3235,63429000
6274,7762,72710000
6206,6724,68623000
9605,8990,81640000
6978,2237,56315000
1328,915,71950000
3971,4177,84562000
4157,640,71650000
9644,9469,79450000
6874,2094,76355000
629,4235,67187000
2108,3374,64442000
7600,6519,74503000
3167,5121,77380000
5367,1660,72844000
6566,2855,88405000
2212,5580,84035000
4621,7337,89863000
8028,4860,94109000
1667,2840,79570000
3545,2034,72235000
3340,3268,64225000
8490,5122,79252000
4196,5287,91369000
3534,4238,63229000
5868,2691,69169000
2119,4251,88659000
9310,7112,74922000
7274,4752,76970000
9748,4922,80516000
3425,7136,87748000
610,6260,72975000
394,2225,80756000
147,9345,73226000
1318,5419,71663000
450,9277,92733000
8042,1362,92307000
2152,5653,93263000
6892,9513,84852000
5051,4564,63103000
5773,9830,74292000
7943,6176,95223000
5982,6100,86506000
5052,4062,88333000
8465,2737,76586000
2430,3499,72130000
1254,5912,78713000
1035,2414,71829000
8078,4092,89026000
6285,6950,85089000
8217,142,84559000
3236,9347,89134000
4651,1642,76242000
4958,7598,65500000
8900,4020,87261000
5148,878,66141000
8183,8183,57952000
7495,8848,67078000
5186,2009,63662000
1716,7705,71992000
5305,6056,86806000
7833,3341,71598000
4421,1007,89427000
1844,9022,89742000
4757,2222,91129000
4791,2745,78611000
954,7485,62388000
2572,7017,61613000
4888,9729,79920000
3709,8138,75817000
7928,6090,90332000
8469,4905,72795000
8703,4347,84824000
4718,1032,95169000
9709,481,80023000
162,4354,97754000
7540,658,97912000
8739,6495,81951000
905,1369,78787000
3957,3167,90256000
1568,2021,86441000
1004,9138,81004000
9404,6104,82640000
3257,2074,68716000
4391,3804,79134000
5082,5170,87397000
3179,3320,68310000
6097,1028,91609000
6874,2094,80907000
5105,7433,71633000
3891,1584,76885000
7515,5839,99541000
35,5273,85722000
7484,8941,89238000
8365,6974,77869000
3286,7477,84485000
9158,9616,81847000
648,5531,81329000
1087,7988,78810000
9257,4626,74141000
3161,6680,65494000
8391,7494,88474000
884,129,79627000
200,1255,86597000
684,2141,76832000
3152,4825,88078000
1374,9393,71197000
9405,9903,61300000
49,8464,92329000
3502,7931,90698000
3166,3845,92857000
7435,368,72509000
6283,3708,50672000
4520,9686,61861000
7039,3522,61957000
2347,3635,76047000
3880,6790,88435000
7209,1647,74265000
7100,2277,74226000
8258,1689,69698000
2672,6302,79973000
9064,9579,88371000
9688,5440,56954000
1330,6835,82142000
3431,5371,105289000
3373,5842,85376000
3551,7537,75504000
7801,7141,75029000
104,3400,78912000
2231,6984,65789000
9950,2559,69849000
8629,9515,88039000
140,5893,60060000
2250,4023,86101000
3711,7712,69360000
2093,1492,87567000
1452,1896,61170000
9026,6894,89647000
2386,5806,79139000
1552,1843,89798000
2475,4107,85198000
1517,8695,77117000
188,2431,60027000
2470,5307,85085000
8440,9701,104627000
3418,3870,83347000
2478,3586,79953000
652,2892,62103000
441,5720,77572000
1066,7468,64920000
189,8820,90322000
2132,4299,56208000
8826,6886,72255000
4750,5970,92622000
763,930,91897000
3713,4577,86371000
2706,1090,81229000
7153,6741,72995000
8726,4374,77906000
5115,1628,88212000
2635,9296,73712000
344,7951,67037000
7856,678,88824000
2358,9464,91190000
5695,4604,70065000
4256,9320,65131000
3011,1349,93660000
7907,9054,78145000
2779,2114,81982000
2591,5865,77891000
5349,3822,97163000
435,64,70538000
5410,3999,79159000
4563,9400,75092000
3933,2325,102691000
494,578,60572000
4453,9898,70594000
2590,7140,67065000
7119,5558,85882000
3882,6371,78841000
2050,4696,88697000
4263,9790,90069000
2248,7581,71461000
9069,5504,65072000
9061,13,83307000
1127,3727,68951000
7215,1899,73609000
1224,8965,90641000
2349,414,64480000
5175,9235,67925000
8562,215,82827000
8838,517,65795000
6429,7390,72859000
6579,9879,77354000
5596,3922,78400000
1042,4219,78308000
3911,4751,95041000
5656,346,72621000
9567,5978,96043000
9134,3864,87248000
8229,3799,82120000
1619,9936,94910000
1144,5883,82166000
6369,9747,72549000
1112,166,77672000
2362,5161,68927000
6843,6884,87956000
4814,5493,68400000
3735,2644,89110000
6488,1132,89127000
2777,6560,80577000
5195,2352,68738000
3791,3092,81493000
3640,4346,70943000
8923,96,76334000
3806,2221,71237000
9589,3647,63881000
2783,1594,73929000
5128,5489,69620000
2455,6554,92502000
5091,8212,81318000
5547,997,88106000
8620,1221,90662000
2688,5089,86287000
2461,812,92368000
9163,3367,71007000
1792,5063,62638000
5006,1426,71317000
2073,5468,95058000
5765,940,91798000
9147,620,85685000
6865,7879,80236000
2055,1191,88837000
7168,7104,77237000
936,1920,89201000
9985,1461,65268000
9865,7043,70893000
7247,2082,68166000
1331,1728,83237000
7777,597,77617000
9849,6915,68708000
6594,9731,55773000
4126,2453,76303000
3282,3217,53885000
1223,2978,85309000
7281,5135,74360000
6602,9209,65783000
7842,8422,87874000
8114,7352,80613000
8664,6691,80646000
3319,2742,72657000
6073,5015,71468000
2242,711,80056000
643,1613,87112000
3026,1016,62349000
3546,4195,85074000
7418,9525,79747000
5291,6496,61693000
1037,2564,62111000
3733,6660,59705000
500,7486,79489000
5105,7433,65735000
7621,8857,79002000
3403,2607,74357000
2645,2834,69220000
9331,9164,92099000
5671,4822,84131000
5084,4863,64990000
8781,9196,98426000
446,6291,80021000
9646,3759,64252000
4490,9267,72691000
5603,9904,74166000
5912,7947,83466000
4647,6794,87810000
2200,3009,75594000
6714,4488,75267000
5563,8653,76654000
7811,8614,56963000
4159,3694,69288000
3207,285,57911000
1438,1925,63132000
2162,2574,71484000
7012,2186,76180000
609,1376,71472000
9074,4265,86947000
4253,6870,81715000
3726,6221,64521000
9235,907,74720000
1485,6360,79042000
9580,5151,78441000
497,5521,70955000
8765,1587,70581000
798,8417,74252000
6632,8863,69142000
2025,3791,83180000
3329,5818,64166000
9768,9953,85728000
3851,932,68483000
3177,8967,89944000
2142,3771,75694000
3538,4481,80133000
3858,1283,69423000
3734,9093,66152000
6317,6394,80733000
1922,1525,83966000
2523,3008,83066000
145,6183,91373000
380,5444,71967000
4530,1805,76665000
1535,5417,62148000
8542,8045,85996000
2448,9981,80598000
8581,942,73352000
88,8928,73071000
3119,2733,89675000
4145,6866,68264000
8017,271,84532000
4754,8440,91682000
7617,7062,92406000
4935,7865,72287000
3040,8101,70725000
4331,7255,78793000
3709,8138,81582000
4636,7726,84247000
8230,8713,77243000
2442,6417,89909000
6336,3878,90949000
9406,5097,77365000
4187,566,66878000
708,2463,70089000
8637,379,62229000
7859,5692,98394000
4182,808,97877000
289,2165,91264000
571,5206,80175000
1818,4995,68945000
2536,8769,100498000
6913,8751,76163000
8331,9377,93724000
6559,9838,99231000
4965,1482,86724000
3629,5057,74876000
3660,5896,85884000
5984,42,69577000
836,5764,83342000
6059,8508,68868000
3149,2397,80307000
8500,9664,70817000
8429,9335,73717000
8757,1182,76459000
8769,7289,63015000
6109,3620,54940000
1782,5177,63589000
870,8492,80473000
9023,4722,81729000
2344,4155,90796000
9060,4088,61138000
4649,8628,94873000
8694,4329,54420000
700,1093,77494000
4200,1687,81353000
9892,1680,69611000
6156,9672,72042000
4255,736,76481000
9573,2079,75592000
3170,1069,74791000
1504,2353,57086000
7151,3474,58762000
8811,6030,68601000
7536,3437,79109000
8933,7562,59145000
8677,7278,68141000
4037,9062,80214000
1526,7254,60859000
6083,4410,79846000
6534,4206,89805000
4600,8014,73128000
2196,256,75347000
299,473,65360000
2758,3850,65110000
4028,1145,70838000
2127,2420,53867000
2741,922,84040000
2246,5255,67783000
6705,2514,65818000
7003,2471,62936000
8728,4978,89675000
4755,3849,80969000
4121,6078,109439000
561,8801,78161000
2857,1167,74678000
8127,3563,63902000
9515,3488,77441000
2705,6661,95512000
4596,735,87495000
6379,1659,97446000
6648,6236,88182000
158,643,65494000
5688,3360,101284000
2741,922,91406000
5456,2382,84630000
5574,9575,69841000
7239,158,91283000
1616,7710,74842000
5109,1735,65888000
8664,6691,87489000
9048,212,52900000
5322,2773,73331000
8401,5888,76436000
5173,7480,74401000
7102,2839,83052000
3680,1073,105270000
7530,9179,87107000
2340,2417,83633000
4045,1708,76237000
4463,1553,82462000
6539,7967,66785000
1664,2054,84586000
749,8712,81257000
9401,9227,75889000
5066,3664,59415000
7921,3151,76809000
6867,2876,81007000
9723,2900,66433000
7744,986,55847000
8779,5263,84680000
839,7449,105183000
7451,7539,84861000
2407,6084,82446000
7153,6741,72070000
1138,8903,67349000
2027,9529,72318000
9801,4938,58308000
5899,3562,88422000
9374,9374,61281000
8059,2025,75161000
5786,659,75881000
4800,8018,105805000
1953,1204,70965000
7107,5356,83321000
2595,5766,60754000
7438,7180,67911000
1005,35,61388000
7929,9942,72150000
1134,2370,76608000
6943,3917,73914000
5701,9528,91377000
5337,3752,75787000
5747,4904,72885000
6510,3233,77545000
8449,6476,77765000
8894,6541,68640000
9909,7971,68436000
4114,9907,70566000
5228,9820,72436000
6907,2556,96020000
9813,5416,79461000
5252,4016,82325000
